community,sku_from,sku_to,elasticity_cross
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0068,General Tire_Agrícola_Implementos_0020,0.3998
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,General Tire_Agrícola_Implementos_0020,0.1065
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0047,General Tire_Agrícola_Implementos_0020,0.1879
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,General Tire_Agrícola_Implementos_0020,0.1807
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,General Tire_Agrícola_Implementos_0028,0.2498
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,General Tire_Agrícola_Implementos_0028,0.2404
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,General Tire_Agrícola_Implementos_0028,0.8741
Agrícola_|_Implementos_Community_02,Uniroyal_Agrícola_Implementos_0055,General Tire_Agrícola_Implementos_0028,0.1592
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0063,General Tire_Agrícola_Implementos_0028,0.1793
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,General Tire_Agrícola_Implementos_0054,0.715
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,General Tire_Agrícola_Implementos_0054,0.1442
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,General Tire_Agrícola_Implementos_0054,0.2197
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,General Tire_Agrícola_Implementos_0054,0.2273
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,General Tire_Agrícola_Implementos_0054,0.2187
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,General Tire_Agrícola_Implementos_0054,0.2582
Agrícola_|_Implementos_Community_02,Bridgestone_Agrícola_Implementos_0076,Goodyear_Agrícola_Implementos_0007,0.2469
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Goodyear_Agrícola_Implementos_0007,0.5094
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Goodyear_Agrícola_Implementos_0007,0.2068
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Goodyear_Agrícola_Implementos_0007,0.6163
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Goodyear_Agrícola_Implementos_0007,0.0812
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Goodyear_Agrícola_Implementos_0007,0.1496
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Hankook_Agrícola_Implementos_0006,0.3661
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0027,Hankook_Agrícola_Implementos_0006,0.352
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Hankook_Agrícola_Implementos_0006,0.0771
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,Hankook_Agrícola_Implementos_0006,0.2415
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,Hankook_Agrícola_Implementos_0006,0.4152
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Hankook_Agrícola_Implementos_0006,0.1014
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Hankook_Agrícola_Implementos_0006,0.1358
Agrícola_|_Implementos_Community_02,Falken_Agrícola_Implementos_0034,Hankook_Agrícola_Implementos_0010,0.252
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0027,Hankook_Agrícola_Implementos_0010,0.2849
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Hankook_Agrícola_Implementos_0010,0.3876
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0001,Hankook_Agrícola_Implementos_0010,0.4207
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0047,Hankook_Agrícola_Implementos_0010,0.3712
Agrícola_|_Implementos_Community_02,BFGoodrich_Agrícola_Implementos_0021,Hankook_Agrícola_Implementos_0013,0.2811
Agrícola_|_Implementos_Community_02,Dunlop_Agrícola_Implementos_0058,Hankook_Agrícola_Implementos_0013,0.118
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Hankook_Agrícola_Implementos_0013,0.0715
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0079,Hankook_Agrícola_Implementos_0013,0.4468
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Hankook_Agrícola_Implementos_0013,0.4237
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Hankook_Agrícola_Implementos_0013,0.4979
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Kumho_Agrícola_Implementos_0001,0.0522
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Kumho_Agrícola_Implementos_0001,0.3814
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Kumho_Agrícola_Implementos_0001,0.2275
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Kumho_Agrícola_Implementos_0001,0.5082
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0068,Kumho_Agrícola_Implementos_0001,0.4775
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Kumho_Agrícola_Implementos_0003,0.5824
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0050,Kumho_Agrícola_Implementos_0003,0.4117
Agrícola_|_Implementos_Community_02,Minerva_Agrícola_Implementos_0012,Kumho_Agrícola_Implementos_0003,0.3481
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Kumho_Agrícola_Implementos_0003,0.149
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Kumho_Agrícola_Implementos_0003,0.2782
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0064,Kumho_Agrícola_Implementos_0050,0.7412
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0027,Kumho_Agrícola_Implementos_0050,0.4692
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0068,Kumho_Agrícola_Implementos_0050,0.2572
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Kumho_Agrícola_Implementos_0050,0.3268
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0063,Kumho_Agrícola_Implementos_0050,0.0634
Agrícola_|_Implementos_Community_02,Falken_Agrícola_Implementos_0034,Michelin_Agrícola_Implementos_0016,0.6409
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Michelin_Agrícola_Implementos_0016,0.0686
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0006,Michelin_Agrícola_Implementos_0016,0.0575
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,Michelin_Agrícola_Implementos_0016,0.1417
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,Michelin_Agrícola_Implementos_0016,0.3367
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Michelin_Agrícola_Implementos_0016,0.4479
Agrícola_|_Implementos_Community_02,Falken_Agrícola_Implementos_0034,Michelin_Agrícola_Implementos_0051,0.1062
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0018,Michelin_Agrícola_Implementos_0051,0.1835
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Michelin_Agrícola_Implementos_0051,0.188
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Michelin_Agrícola_Implementos_0051,0.1059
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,Michelin_Agrícola_Implementos_0051,0.2729
Agrícola_|_Implementos_Community_02,Tracmax_Agrícola_Implementos_0042,Michelin_Agrícola_Implementos_0051,0.4245
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Michelin_Agrícola_Implementos_0051,0.1126
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Michelin_Agrícola_Implementos_0051,0.2406
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,Minerva_Agrícola_Implementos_0012,0.1031
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Minerva_Agrícola_Implementos_0012,0.5287
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Minerva_Agrícola_Implementos_0012,0.089
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0001,Minerva_Agrícola_Implementos_0012,0.403
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Minerva_Agrícola_Implementos_0012,0.3002
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0043,Minerva_Agrícola_Implementos_0012,0.0841
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Minerva_Agrícola_Implementos_0012,0.0796
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Minerva_Agrícola_Implementos_0012,0.0599
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Minerva_Agrícola_Implementos_0012,0.093
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Nexen_Agrícola_Implementos_0035,0.4385
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Nexen_Agrícola_Implementos_0035,0.8432
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0050,Nexen_Agrícola_Implementos_0035,0.349
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Nexen_Agrícola_Implementos_0035,0.0825
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0018,Nokian_Agrícola_Implementos_0011,0.8174
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Nokian_Agrícola_Implementos_0011,0.1165
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0006,Nokian_Agrícola_Implementos_0011,0.1696
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Nokian_Agrícola_Implementos_0011,0.5107
Agrícola_|_Implementos_Community_02,Tracmax_Agrícola_Implementos_0042,Nokian_Agrícola_Implementos_0011,0.1963
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Nokian_Agrícola_Implementos_0068,0.9501
Agrícola_|_Implementos_Community_02,Minerva_Agrícola_Implementos_0012,Nokian_Agrícola_Implementos_0068,0.0752
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,Nokian_Agrícola_Implementos_0068,0.3256
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Nokian_Agrícola_Implementos_0068,0.4406
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0047,Nokian_Agrícola_Implementos_0068,0.0818
Agrícola_|_Implementos_Community_02,Dunlop_Agrícola_Implementos_0058,Nokian_Agrícola_Implementos_0079,0.0745
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Nokian_Agrícola_Implementos_0079,0.3514
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0006,Nokian_Agrícola_Implementos_0079,0.0617
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Nokian_Agrícola_Implementos_0079,0.7373
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0043,Nokian_Agrícola_Implementos_0079,0.27
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Nokian_Agrícola_Implementos_0079,0.1484
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Nokian_Agrícola_Implementos_0079,0.1783
Agrícola_|_Implementos_Community_02,BFGoodrich_Agrícola_Implementos_0021,Roadmarch_Agrícola_Implementos_0004,0.3929
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Roadmarch_Agrícola_Implementos_0004,0.7934
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Roadmarch_Agrícola_Implementos_0004,0.1585
Agrícola_|_Implementos_Community_02,Uniroyal_Agrícola_Implementos_0055,Roadmarch_Agrícola_Implementos_0004,0.3938
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Roadmarch_Agrícola_Implementos_0023,0.1076
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Roadmarch_Agrícola_Implementos_0023,0.2225
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Roadmarch_Agrícola_Implementos_0023,0.3642
Agrícola_|_Implementos_Community_02,Michelin_Agrícola_Implementos_0016,Roadmarch_Agrícola_Implementos_0023,0.1016
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Roadmarch_Agrícola_Implementos_0023,0.4897
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,Roadmarch_Agrícola_Implementos_0023,0.1195
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Roadmarch_Agrícola_Implementos_0023,0.1829
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,Toyo Tires_Agrícola_Implementos_0032,0.1229
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Toyo Tires_Agrícola_Implementos_0032,0.1838
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Toyo Tires_Agrícola_Implementos_0032,0.2646
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0050,Toyo Tires_Agrícola_Implementos_0032,0.1444
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0079,Toyo Tires_Agrícola_Implementos_0032,0.6516
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,Toyo Tires_Agrícola_Implementos_0032,0.0596
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Toyo Tires_Agrícola_Implementos_0032,0.3474
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Toyo Tires_Agrícola_Implementos_0043,0.2069
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Toyo Tires_Agrícola_Implementos_0043,0.5188
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Toyo Tires_Agrícola_Implementos_0043,0.3349
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,Toyo Tires_Agrícola_Implementos_0043,0.3882
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Toyo Tires_Agrícola_Implementos_0043,0.1192
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Toyo Tires_Agrícola_Implementos_0043,0.1644
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,Toyo Tires_Agrícola_Implementos_0052,0.597
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0064,Toyo Tires_Agrícola_Implementos_0052,0.2052
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Toyo Tires_Agrícola_Implementos_0052,0.2537
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Toyo Tires_Agrícola_Implementos_0052,0.2784
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0079,Toyo Tires_Agrícola_Implementos_0052,0.4169
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Tracmax_Agrícola_Implementos_0036,0.1369
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0064,Tracmax_Agrícola_Implementos_0036,0.5217
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Tracmax_Agrícola_Implementos_0036,0.0543
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Tracmax_Agrícola_Implementos_0036,0.0765
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Tracmax_Agrícola_Implementos_0036,0.5958
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Tracmax_Agrícola_Implementos_0036,0.2907
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0063,Tracmax_Agrícola_Implementos_0036,0.2331
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Tracmax_Agrícola_Implementos_0042,0.0625
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Tracmax_Agrícola_Implementos_0042,0.7577
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Tracmax_Agrícola_Implementos_0042,0.24
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Tracmax_Agrícola_Implementos_0042,0.1665
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0047,Tracmax_Agrícola_Implementos_0042,0.595
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Triangle_Agrícola_Implementos_0047,0.7006
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Triangle_Agrícola_Implementos_0047,0.4125
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Triangle_Agrícola_Implementos_0047,0.6071
Agrícola_|_Implementos_Community_02,Bridgestone_Agrícola_Implementos_0076,Triangle_Agrícola_Implementos_0060,0.1524
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Triangle_Agrícola_Implementos_0060,0.1176
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0018,Triangle_Agrícola_Implementos_0060,0.1886
Agrícola_|_Implementos_Community_02,Goodyear_Agrícola_Implementos_0007,Triangle_Agrícola_Implementos_0060,0.1629
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Triangle_Agrícola_Implementos_0060,0.5735
Agrícola_|_Implementos_Community_02,Michelin_Agrícola_Implementos_0016,Triangle_Agrícola_Implementos_0060,0.2831
Agrícola_|_Implementos_Community_02,Minerva_Agrícola_Implementos_0012,Triangle_Agrícola_Implementos_0060,0.1053
Agrícola_|_Implementos_Community_02,Bridgestone_Agrícola_Implementos_0076,Uniroyal_Agrícola_Implementos_0055,0.2026
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Uniroyal_Agrícola_Implementos_0055,0.5472
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0027,Uniroyal_Agrícola_Implementos_0055,0.0698
