community,mes,total_revenue,n_skus,avg_core_revenue_pct,stable_core_pct,volatile_core_pct,structural_status,alert_archetype,high_risk
Camión_|_Long_Haul_Community_02,2024-09-01,1028194.6599999999,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2024-10-01,918882.8899999999,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2024-11-01,855760.87,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2024-12-01,1067909.4500000002,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-01-01,946577.62,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-02-01,1143703.49,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-03-01,1070363.59,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-04-01,916521.47,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-05-01,1018893.48,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-06-01,1208059.04,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-07-01,851072.86,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-08-01,1361799.53,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-09-01,833076.6200000001,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-10-01,1177157.09,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-11-01,1091732.49,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_02,2025-12-01,988207.75,2,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-02-01,2977631.77,8,1.0,0.0,0.5,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-03-01,3801619.83,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-04-01,3183419.51,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-05-01,4216215.0,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-06-01,3259368.85,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-07-01,3618107.38,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-08-01,4230009.9799999995,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-09-01,3019848.24,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-10-01,2899025.42,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-11-01,3616503.76,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2020-12-01,2598314.17,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-01-01,3582188.46,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-02-01,2937147.12,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-03-01,2997671.93,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-04-01,3015287.19,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-05-01,4077905.82,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-06-01,3581887.79,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-07-01,3247288.6,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-08-01,4185268.48,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-09-01,3077314.63,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-10-01,3755953.55,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-11-01,2852879.27,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2021-12-01,2783637.56,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-01-01,3468735.0900000003,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-02-01,2932989.13,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-03-01,3433265.82,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-04-01,3125903.39,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-05-01,4094150.87,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-06-01,3430662.1399999997,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-07-01,4185114.52,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-08-01,3127529.1,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-09-01,3180362.87,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-11-01,2745731.42,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2022-12-01,2791993.88,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-02-01,2831418.77,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-03-01,3071203.41,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-04-01,4310658.31,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-05-01,3206047.7399999998,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-06-01,3159610.71,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-07-01,4326893.59,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-08-01,3301817.26,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-09-01,2971285.5300000003,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-10-01,3682314.8200000003,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-11-01,2888030.9299999997,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2023-12-01,3552988.02,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-01-01,2761129.21,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-02-01,2840483.65,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-03-01,3800626.93,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-04-01,3227054.51,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-05-01,3398033.76,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-06-01,4272587.68,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-07-01,3295109.19,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-08-01,3123675.55,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-10-01,2918854.07,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-11-01,3001333.6,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2024-12-01,4037643.02,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-02-01,2843949.16,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-03-01,4005950.51,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-04-01,3321229.8,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-05-01,3343314.16,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-06-01,4181203.75,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-07-01,3266807.81,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-08-01,4091503.95,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-09-01,3103896.73,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-10-01,2861983.6,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-11-01,3672389.6100000003,8,1.0,0.5,0.0,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_03,2025-12-01,2818569.84,8,1.0,0.375,0.125,Structurally Fragile,Balanced,True
Camión_|_Long_Haul_Community_04,2020-02-01,10522004.52,31,1.0,0.0,0.6451612903225806,Structurally Fragile,Balanced,True
Camión_|_Obras_/_Mixto_Community_01,2020-02-01,5866937.39,19,1.0,0.0,0.5789473684210527,Structurally Fragile,Balanced,True
Camión_|_Obras_/_Mixto_Community_01,2020-06-01,6561501.25,19,1.0,0.47368421052631576,0.10526315789473684,Structurally Fragile,Balanced,True
Camión_|_Obras_/_Mixto_Community_01,2020-07-01,6461638.58,19,1.0,0.47368421052631576,0.10526315789473684,Structurally Fragile,Balanced,True
Camión_|_Obras_/_Mixto_Community_01,2025-07-01,6452391.94,19,1.0,0.47368421052631576,0.10526315789473684,Structurally Fragile,Balanced,True
Camión_|_Obras_/_Mixto_Community_02,2020-02-01,10976465.08,31,1.0,0.0,0.6451612903225806,Structurally Fragile,Balanced,True
Camión_|_Obras_/_Mixto_Community_03,2020-02-01,10375282.58,30,1.0,0.0,0.6,Structurally Fragile,Balanced,True
Camión_|_Obras_/_Mixto_Community_03,2025-04-01,11088690.11,30,1.0,0.5,0.1,Structurally Fragile,Balanced,True
Camión_|_Regional_Community_03,2020-02-01,8536772.02,25,1.0,0.0,0.6,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2020-02-01,2409264.31,24,1.0,0.0,0.625,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2020-04-01,2058498.52,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2020-05-01,2535143.4,24,1.0,0.4583333333333333,0.125,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2020-06-01,1838604.5,24,1.0,0.5,0.125,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2020-09-01,2365886.0100000002,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2020-10-01,2532000.18,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2021-07-01,1872635.47,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2022-09-01,2440471.46,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2022-12-01,3175069.65,24,1.0,0.5,0.041666666666666664,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2023-01-01,3831910.84,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2023-07-01,2524789.68,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2023-09-01,2290657.82,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2023-10-01,3292748.45,24,1.0,0.4583333333333333,0.125,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2023-11-01,2708332.31,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2023-12-01,3591014.1,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2024-01-01,3001152.35,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2024-05-01,1927315.36,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2024-06-01,2425765.2,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2024-08-01,2266960.6,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2024-09-01,3626163.81,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2025-02-01,2602666.74,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2025-03-01,3150373.4,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2025-06-01,2404574.66,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2025-07-01,1932766.84,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2025-09-01,2415469.35,24,1.0,0.5,0.125,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2025-11-01,3718570.58,24,1.0,0.4583333333333333,0.125,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_01,2025-12-01,3174706.02,24,1.0,0.5,0.08333333333333333,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_02,2020-02-01,2325799.58,25,1.0,0.0,0.64,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_02,2022-08-01,2007117.1500000001,25,1.0,0.48,0.12,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2020-02-01,3319226.76,31,1.0,0.0,0.6129032258064516,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2020-10-01,3170464.0700000003,31,1.0,0.4838709677419355,0.12903225806451613,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2021-05-01,3247881.39,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2022-05-01,3250765.7800000003,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2022-08-01,2698303.8,31,1.0,0.4838709677419355,0.12903225806451613,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2022-09-01,2756000.69,31,1.0,0.4838709677419355,0.12903225806451613,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2022-11-01,3301392.37,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2023-05-01,2646755.83,31,1.0,0.45161290322580644,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2023-06-01,2515556.15,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2023-07-01,3105202.52,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2024-12-01,4109397.68,31,1.0,0.4838709677419355,0.12903225806451613,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2025-03-01,3651803.15,31,1.0,0.45161290322580644,0.12903225806451613,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2025-04-01,2526073.59,31,1.0,0.4838709677419355,0.12903225806451613,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2025-10-01,3223380.71,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2025-11-01,4298594.53,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Budget_Community_03,2025-12-01,3521518.64,31,1.0,0.4838709677419355,0.0967741935483871,Structurally Fragile,Balanced,True
Coche_|_Eco_Community_01,2020-02-01,7173411.65,41,1.0,0.0,0.6585365853658537,Structurally Fragile,Balanced,True
Coche_|_Eco_Community_02,2020-02-01,7539271.47,39,1.0,0.0,0.6153846153846154,Structurally Fragile,Balanced,True
Coche_|_Performance_Community_01,2020-02-01,10211256.75,36,1.0,0.0,0.6388888888888888,Structurally Fragile,Balanced,True
Coche_|_Performance_Community_02,2020-02-01,2338006.2,8,1.0,0.0,0.625,Structurally Fragile,Balanced,True
Coche_|_Performance_Community_02,2020-09-01,2036765.56,8,1.0,0.5,0.125,Structurally Fragile,Balanced,True
Coche_|_Performance_Community_02,2020-10-01,2400130.88,8,1.0,0.5,0.125,Structurally Fragile,Balanced,True
Coche_|_Performance_Community_02,2021-09-01,2153541.23,8,1.0,0.5,0.125,Structurally Fragile,Balanced,True
Coche_|_Performance_Community_02,2021-10-01,2992195.46,8,1.0,0.5,0.125,Structurally Fragile,Balanced,True
