community,sku_from,sku_to,migration_weight,elasticity_cross
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Firestone_Agrícola_Implementos_0000,0.05848893314795817,0.1244
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Firestone_Agrícola_Implementos_0064,0.08874190944835625,0.3361
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Firestone_Agrícola_Implementos_0064,0.06976501478885067,0.2498
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Firestone_Agrícola_Implementos_0064,0.020178998066732644,0.0672
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0043,Firestone_Agrícola_Implementos_0064,0.4352905847268453,1.0392
Agrícola_|_Implementos_Community_02,Tracmax_Agrícola_Implementos_0036,Firestone_Agrícola_Implementos_0064,0.07832250374031634,0.055
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,Firestone_Agrícola_Implementos_0070,0.05709565217725799,0.1684
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Firestone_Agrícola_Implementos_0070,0.03202566840571505,0.2946
Agrícola_|_Implementos_Community_02,Michelin_Agrícola_Implementos_0051,Firestone_Agrícola_Implementos_0070,0.799999999998202,0.7865
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Firestone_Agrícola_Implementos_0070,0.1120756428289718,0.4481
Agrícola_|_Implementos_Community_02,Bridgestone_Agrícola_Implementos_0076,Firestone_Agrícola_Implementos_0073,0.2206274269758194,0.7162
Agrícola_|_Implementos_Community_02,Dunlop_Agrícola_Implementos_0058,Firestone_Agrícola_Implementos_0073,0.0728807206626131,0.075
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Firestone_Agrícola_Implementos_0073,0.009964352747017307,0.0508
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Firestone_Agrícola_Implementos_0073,0.02450348912460674,0.3019
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Firestone_Agrícola_Implementos_0073,0.04218579284638463,0.2466
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Firestone_Agrícola_Implementos_0073,0.051525531044950494,0.149
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Firestone_Agrícola_Implementos_0073,0.008347194698800893,0.0603
Agrícola_|_Implementos_Community_02,Bridgestone_Agrícola_Implementos_0076,Fulda_Agrícola_Implementos_0018,0.07335271947144228,0.0994
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Fulda_Agrícola_Implementos_0018,0.31866084377530607,0.8225
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Fulda_Agrícola_Implementos_0018,0.09854747213278243,0.12
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Fulda_Agrícola_Implementos_0018,0.23216030234392876,0.7001
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0064,Fulda_Agrícola_Implementos_0027,0.08991329055573476,0.1697
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Fulda_Agrícola_Implementos_0027,0.19059303111532797,0.5483
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Fulda_Agrícola_Implementos_0027,0.2222213678916012,0.8518
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Fulda_Agrícola_Implementos_0027,0.1766482247970741,0.2943
Agrícola_|_Implementos_Community_02,Tracmax_Agrícola_Implementos_0036,Fulda_Agrícola_Implementos_0027,0.20999886227119452,0.0749
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0064,Fulda_Agrícola_Implementos_0077,0.02385627319508917,0.214
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Fulda_Agrícola_Implementos_0077,0.03764286111871622,0.2922
Agrícola_|_Implementos_Community_02,Goodyear_Agrícola_Implementos_0007,Fulda_Agrícola_Implementos_0077,0.20918230856026435,0.3814
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,Fulda_Agrícola_Implementos_0077,0.013105226036180787,0.0776
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Fulda_Agrícola_Implementos_0077,0.012255098192100583,0.068
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Fulda_Agrícola_Implementos_0077,0.13898851655253627,0.5995
Agrícola_|_Implementos_Community_02,Bridgestone_Agrícola_Implementos_0076,General Tire_Agrícola_Implementos_0020,0.06589497699378993,0.285
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,General Tire_Agrícola_Implementos_0020,0.043071906389612294,0.2267
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,General Tire_Agrícola_Implementos_0020,0.043941474606703904,0.1861
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0068,General Tire_Agrícola_Implementos_0020,0.10820978051534091,0.3998
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,General Tire_Agrícola_Implementos_0020,0.014926827902324254,0.1065
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0047,General Tire_Agrícola_Implementos_0020,0.03676917796883537,0.1879
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,General Tire_Agrícola_Implementos_0020,0.018774295586227896,0.1807
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,General Tire_Agrícola_Implementos_0028,0.16380333389910767,0.2498
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,General Tire_Agrícola_Implementos_0028,0.08949482022705613,0.2404
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,General Tire_Agrícola_Implementos_0028,0.47194715025124706,0.8741
Agrícola_|_Implementos_Community_02,Uniroyal_Agrícola_Implementos_0055,General Tire_Agrícola_Implementos_0028,0.312320601060245,0.1592
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0063,General Tire_Agrícola_Implementos_0028,0.29003775429355333,0.1793
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,General Tire_Agrícola_Implementos_0054,0.41725691947348853,0.715
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,General Tire_Agrícola_Implementos_0054,0.06332493191318142,0.1442
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,General Tire_Agrícola_Implementos_0054,0.05477377355442907,0.2197
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,General Tire_Agrícola_Implementos_0054,0.13085468844166606,0.2273
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,General Tire_Agrícola_Implementos_0054,0.24067678849843177,0.2187
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,General Tire_Agrícola_Implementos_0054,0.08239799953404552,0.2582
Agrícola_|_Implementos_Community_02,Bridgestone_Agrícola_Implementos_0076,Goodyear_Agrícola_Implementos_0007,0.2474306826436927,0.2469
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Goodyear_Agrícola_Implementos_0007,0.31567376716579537,0.5094
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Goodyear_Agrícola_Implementos_0007,0.07275506294730895,0.2068
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Goodyear_Agrícola_Implementos_0007,0.1627287408046023,0.6163
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Goodyear_Agrícola_Implementos_0007,0.045189387261608975,0.0812
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Goodyear_Agrícola_Implementos_0007,0.06736931086352044,0.1496
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Hankook_Agrícola_Implementos_0006,0.10808011503527622,0.3661
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0027,Hankook_Agrícola_Implementos_0006,0.16871418906075605,0.352
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Hankook_Agrícola_Implementos_0006,0.00969824142613296,0.0771
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,Hankook_Agrícola_Implementos_0006,0.09346383249868545,0.2415
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,Hankook_Agrícola_Implementos_0006,0.10092653406353187,0.4152
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Hankook_Agrícola_Implementos_0006,0.035525083208114504,0.1014
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Hankook_Agrícola_Implementos_0006,0.07214947208566844,0.1358
Agrícola_|_Implementos_Community_02,Falken_Agrícola_Implementos_0034,Hankook_Agrícola_Implementos_0010,0.11321809604035427,0.252
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0027,Hankook_Agrícola_Implementos_0010,0.1298009781082554,0.2849
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Hankook_Agrícola_Implementos_0010,0.15216398628366865,0.3876
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0001,Hankook_Agrícola_Implementos_0010,0.4199981914364031,0.4207
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0047,Hankook_Agrícola_Implementos_0010,0.1425716606721257,0.3712
Agrícola_|_Implementos_Community_02,BFGoodrich_Agrícola_Implementos_0021,Hankook_Agrícola_Implementos_0013,0.19791085505392467,0.2811
Agrícola_|_Implementos_Community_02,Dunlop_Agrícola_Implementos_0058,Hankook_Agrícola_Implementos_0013,0.18296251322016685,0.118
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Hankook_Agrícola_Implementos_0013,0.018451127089805047,0.0715
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0079,Hankook_Agrícola_Implementos_0013,0.22453543247687482,0.4468
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Hankook_Agrícola_Implementos_0013,0.15283067486273733,0.4237
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Hankook_Agrícola_Implementos_0013,0.2747306092634685,0.4979
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Kumho_Agrícola_Implementos_0001,0.008761937113261108,0.0522
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Kumho_Agrícola_Implementos_0001,0.15677192081065836,0.3814
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Kumho_Agrícola_Implementos_0001,0.07921378154334457,0.2275
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Kumho_Agrícola_Implementos_0001,0.11359243471306303,0.5082
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0068,Kumho_Agrícola_Implementos_0001,0.2249864893501698,0.4775
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Kumho_Agrícola_Implementos_0003,0.09511863010291466,0.5824
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0050,Kumho_Agrícola_Implementos_0003,0.3028263920127578,0.4117
Agrícola_|_Implementos_Community_02,Minerva_Agrícola_Implementos_0012,Kumho_Agrícola_Implementos_0003,0.4934332138031834,0.3481
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Kumho_Agrícola_Implementos_0003,0.07363192260880976,0.149
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Kumho_Agrícola_Implementos_0003,0.07995335153217942,0.2782
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0064,Kumho_Agrícola_Implementos_0050,0.36543446295182924,0.7412
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0027,Kumho_Agrícola_Implementos_0050,0.4340188163427449,0.4692
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0068,Kumho_Agrícola_Implementos_0050,0.27741365205926805,0.2572
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Kumho_Agrícola_Implementos_0050,0.179785915831293,0.3268
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0063,Kumho_Agrícola_Implementos_0050,0.08910885807743975,0.0634
Agrícola_|_Implementos_Community_02,Falken_Agrícola_Implementos_0034,Michelin_Agrícola_Implementos_0016,0.36880126077207387,0.6409
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Michelin_Agrícola_Implementos_0016,0.04071995495251075,0.0686
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0006,Michelin_Agrícola_Implementos_0016,0.03824605891295033,0.0575
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,Michelin_Agrícola_Implementos_0016,0.06676666597868491,0.1417
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,Michelin_Agrícola_Implementos_0016,0.09964477261222232,0.3367
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Michelin_Agrícola_Implementos_0016,0.15781704219787737,0.4479
Agrícola_|_Implementos_Community_02,Falken_Agrícola_Implementos_0034,Michelin_Agrícola_Implementos_0051,0.041430524467526264,0.1062
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0018,Michelin_Agrícola_Implementos_0051,0.09415498404151255,0.1835
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Michelin_Agrícola_Implementos_0051,0.026007237937982222,0.188
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Michelin_Agrícola_Implementos_0051,0.026571270258783926,0.1059
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0010,Michelin_Agrícola_Implementos_0051,0.08717403818046009,0.2729
Agrícola_|_Implementos_Community_02,Tracmax_Agrícola_Implementos_0042,Michelin_Agrícola_Implementos_0051,0.47375968332418095,0.4245
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Michelin_Agrícola_Implementos_0051,0.04937748397371378,0.1126
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Michelin_Agrícola_Implementos_0051,0.04260394640918206,0.2406
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,Minerva_Agrícola_Implementos_0012,0.02208640526523092,0.1031
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Minerva_Agrícola_Implementos_0012,0.07236082646366535,0.5287
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0013,Minerva_Agrícola_Implementos_0012,0.02007122190557739,0.089
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0001,Minerva_Agrícola_Implementos_0012,0.23111900095352977,0.403
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Minerva_Agrícola_Implementos_0012,0.0987507558999749,0.3002
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0043,Minerva_Agrícola_Implementos_0012,0.018260391422664647,0.0841
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Minerva_Agrícola_Implementos_0012,0.012579251001762305,0.0796
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Minerva_Agrícola_Implementos_0012,0.017529482493636388,0.0599
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Minerva_Agrícola_Implementos_0012,0.01089462395561248,0.093
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Nexen_Agrícola_Implementos_0035,0.0783177136509457,0.4385
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0028,Nexen_Agrícola_Implementos_0035,0.11302653411515273,0.8432
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0050,Nexen_Agrícola_Implementos_0035,0.33347791897214196,0.349
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Nexen_Agrícola_Implementos_0035,0.04711673120654758,0.0825
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0018,Nokian_Agrícola_Implementos_0011,0.6245666695989384,0.8174
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Nokian_Agrícola_Implementos_0011,0.04352905181903077,0.1165
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0006,Nokian_Agrícola_Implementos_0011,0.11388732884462191,0.1696
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Nokian_Agrícola_Implementos_0011,0.1789336293503425,0.5107
Agrícola_|_Implementos_Community_02,Tracmax_Agrícola_Implementos_0042,Nokian_Agrícola_Implementos_0011,0.32624031667375347,0.1963
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Nokian_Agrícola_Implementos_0068,0.26264669038043503,0.9501
Agrícola_|_Implementos_Community_02,Minerva_Agrícola_Implementos_0012,Nokian_Agrícola_Implementos_0068,0.18042661044550537,0.0752
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,Nokian_Agrícola_Implementos_0068,0.3344623309131287,0.3256
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0023,Nokian_Agrícola_Implementos_0068,0.2143297387101884,0.4406
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0047,Nokian_Agrícola_Implementos_0068,0.045892610973942795,0.0818
Agrícola_|_Implementos_Community_02,Dunlop_Agrícola_Implementos_0058,Nokian_Agrícola_Implementos_0079,0.1606426660578389,0.0745
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Nokian_Agrícola_Implementos_0079,0.10017123250028874,0.3514
Agrícola_|_Implementos_Community_02,Hankook_Agrícola_Implementos_0006,Nokian_Agrícola_Implementos_0079,0.04826363834039154,0.0617
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Nokian_Agrícola_Implementos_0079,0.27987919285019014,0.7373
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0043,Nokian_Agrícola_Implementos_0079,0.1537181049839332,0.27
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Nokian_Agrícola_Implementos_0079,0.11288772665429755,0.1484
Agrícola_|_Implementos_Community_02,Wanli_Agrícola_Implementos_0008,Nokian_Agrícola_Implementos_0079,0.05476811705525778,0.1783
Agrícola_|_Implementos_Community_02,BFGoodrich_Agrícola_Implementos_0021,Roadmarch_Agrícola_Implementos_0004,0.22337690477353225,0.3929
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0070,Roadmarch_Agrícola_Implementos_0004,0.3215987620075141,0.7934
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0052,Roadmarch_Agrícola_Implementos_0004,0.03813652368728254,0.1585
Agrícola_|_Implementos_Community_02,Uniroyal_Agrícola_Implementos_0055,Roadmarch_Agrícola_Implementos_0004,0.28916880176036486,0.3938
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0000,Roadmarch_Agrícola_Implementos_0023,0.007983485768092472,0.1076
Agrícola_|_Implementos_Community_02,Firestone_Agrícola_Implementos_0073,Roadmarch_Agrícola_Implementos_0023,0.024479049308892706,0.2225
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0003,Roadmarch_Agrícola_Implementos_0023,0.03598366080068469,0.3642
Agrícola_|_Implementos_Community_02,Michelin_Agrícola_Implementos_0016,Roadmarch_Agrícola_Implementos_0023,0.12937963836767447,0.1016
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Roadmarch_Agrícola_Implementos_0023,0.10993754626699731,0.4897
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,Roadmarch_Agrícola_Implementos_0023,0.03294643215551443,0.1195
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Roadmarch_Agrícola_Implementos_0023,0.03621308764145885,0.1829
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,Toyo Tires_Agrícola_Implementos_0032,0.060957279945375704,0.1229
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Toyo Tires_Agrícola_Implementos_0032,0.03894612946203676,0.1838
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0054,Toyo Tires_Agrícola_Implementos_0032,0.08384774227084033,0.2646
Agrícola_|_Implementos_Community_02,Kumho_Agrícola_Implementos_0050,Toyo Tires_Agrícola_Implementos_0032,0.16369568901373055,0.1444
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0079,Toyo Tires_Agrícola_Implementos_0032,0.40210314498921107,0.6516
Agrícola_|_Implementos_Community_02,Roadmarch_Agrícola_Implementos_0004,Toyo Tires_Agrícola_Implementos_0032,0.05574525103392708,0.0596
Agrícola_|_Implementos_Community_02,Triangle_Agrícola_Implementos_0060,Toyo Tires_Agrícola_Implementos_0032,0.23334730781077284,0.3474
Agrícola_|_Implementos_Community_02,Fulda_Agrícola_Implementos_0077,Toyo Tires_Agrícola_Implementos_0043,0.03762690574303726,0.2069
Agrícola_|_Implementos_Community_02,General Tire_Agrícola_Implementos_0020,Toyo Tires_Agrícola_Implementos_0043,0.171126771528673,0.5188
Agrícola_|_Implementos_Community_02,Nexen_Agrícola_Implementos_0035,Toyo Tires_Agrícola_Implementos_0043,0.21891293926954325,0.3349
Agrícola_|_Implementos_Community_02,Nokian_Agrícola_Implementos_0011,Toyo Tires_Agrícola_Implementos_0043,0.1023911349684328,0.3882
Agrícola_|_Implementos_Community_02,Toyo Tires_Agrícola_Implementos_0032,Toyo Tires_Agrícola_Implementos_0043,0.036869485421697476,0.1192
Agrícola_|_Implementos_Community_02,Vredestein_Agrícola_Implementos_0062,Toyo Tires_Agrícola_Implementos_0043,0.09560280388545962,0.1644
Agrícola_|_Implementos_Community_02,Continental_Agrícola_Implementos_0071,Toyo Tires_Agrícola_Implementos_0052,0.19953183674843533,0.597
