sku_target,sku_cannibal,community,role_target,cannibal_score,same_role,price_ratio
BFGoodrich_Agrícola_Implementos_0069,Tracmax_Agrícola_Implementos_0015,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4445,False,0.911
BFGoodrich_Agrícola_Implementos_0069,Uniroyal_Agrícola_Implementos_0019,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5131,True,0.93
BFGoodrich_Agrícola_Implementos_0069,Uniroyal_Agrícola_Implementos_0074,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4361,False,0.862
BFGoodrich_Agrícola_Implementos_0069,Vredestein_Agrícola_Implementos_0030,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4497,False,0.854
BFGoodrich_Agrícola_Implementos_0069,Vredestein_Agrícola_Implementos_0044,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4713,True,0.891
BFGoodrich_Agrícola_Implementos_0069,Vredestein_Agrícola_Implementos_0056,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4337,False,0.944
BFGoodrich_Agrícola_Implementos_0069,Wanli_Agrícola_Implementos_0022,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4666,False,0.864
BFGoodrich_Agrícola_Implementos_0069,Wanli_Agrícola_Implementos_0025,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4497,False,0.865
BFGoodrich_Agrícola_Implementos_0069,Wanli_Agrícola_Implementos_0061,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4544,False,0.965
BFGoodrich_Agrícola_Implementos_0069,Wanli_Agrícola_Implementos_0065,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4998,False,0.982
BFGoodrich_Agrícola_Implementos_0069,Westlake_Agrícola_Implementos_0026,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4128,False,0.861
BFGoodrich_Agrícola_Implementos_0069,Yokohama_Agrícola_Implementos_0039,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4743,False,0.99
BFGoodrich_Agrícola_Implementos_0069,Yokohama_Agrícola_Implementos_0041,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4638,False,0.984
BFGoodrich_Agrícola_Implementos_0072,BFGoodrich_Agrícola_Implementos_0069,Agrícola_|_Implementos_Community_01,Traffic Driver,0.493,True,0.931
BFGoodrich_Agrícola_Implementos_0072,Continental_Agrícola_Implementos_0040,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4665,False,0.977
BFGoodrich_Agrícola_Implementos_0072,Cooper Tires_Agrícola_Implementos_0031,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5334,True,0.952
BFGoodrich_Agrícola_Implementos_0072,Dunlop_Agrícola_Implementos_0009,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4378,False,0.965
BFGoodrich_Agrícola_Implementos_0072,Dunlop_Agrícola_Implementos_0057,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4882,False,0.975
BFGoodrich_Agrícola_Implementos_0072,Fulda_Agrícola_Implementos_0017,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4479,False,0.912
BFGoodrich_Agrícola_Implementos_0072,Fulda_Agrícola_Implementos_0048,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4756,False,0.975
BFGoodrich_Agrícola_Implementos_0072,General Tire_Agrícola_Implementos_0075,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4817,False,0.969
BFGoodrich_Agrícola_Implementos_0072,Hankook_Agrícola_Implementos_0024,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4591,False,0.859
BFGoodrich_Agrícola_Implementos_0072,Hankook_Agrícola_Implementos_0046,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5108,False,0.968
BFGoodrich_Agrícola_Implementos_0072,Hankook_Agrícola_Implementos_0049,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5196,False,0.982
BFGoodrich_Agrícola_Implementos_0072,Kumho_Agrícola_Implementos_0005,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4316,False,0.882
BFGoodrich_Agrícola_Implementos_0072,Linglong_Agrícola_Implementos_0053,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4788,False,0.95
BFGoodrich_Agrícola_Implementos_0072,Michelin_Agrícola_Implementos_0037,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4476,False,0.987
BFGoodrich_Agrícola_Implementos_0072,Michelin_Agrícola_Implementos_0038,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4274,False,0.939
BFGoodrich_Agrícola_Implementos_0072,Michelin_Agrícola_Implementos_0066,Agrícola_|_Implementos_Community_01,Traffic Driver,0.468,False,0.97
BFGoodrich_Agrícola_Implementos_0072,Nexen_Agrícola_Implementos_0002,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4591,False,0.885
BFGoodrich_Agrícola_Implementos_0072,Nexen_Agrícola_Implementos_0045,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4817,True,0.96
BFGoodrich_Agrícola_Implementos_0072,Nokian_Agrícola_Implementos_0014,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4401,False,0.92
BFGoodrich_Agrícola_Implementos_0072,Nokian_Agrícola_Implementos_0067,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4823,False,0.873
BFGoodrich_Agrícola_Implementos_0072,Nokian_Agrícola_Implementos_0078,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4722,False,0.99
BFGoodrich_Agrícola_Implementos_0072,Pirelli_Agrícola_Implementos_0029,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4899,False,0.988
BFGoodrich_Agrícola_Implementos_0072,Pirelli_Agrícola_Implementos_0059,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4959,True,0.912
BFGoodrich_Agrícola_Implementos_0072,Toyo Tires_Agrícola_Implementos_0033,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4794,False,0.998
BFGoodrich_Agrícola_Implementos_0072,Tracmax_Agrícola_Implementos_0015,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4623,False,0.978
BFGoodrich_Agrícola_Implementos_0072,Uniroyal_Agrícola_Implementos_0019,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5312,True,0.998
BFGoodrich_Agrícola_Implementos_0072,Uniroyal_Agrícola_Implementos_0074,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4532,False,0.925
BFGoodrich_Agrícola_Implementos_0072,Vredestein_Agrícola_Implementos_0030,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4667,False,0.916
BFGoodrich_Agrícola_Implementos_0072,Vredestein_Agrícola_Implementos_0044,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4889,True,0.957
BFGoodrich_Agrícola_Implementos_0072,Vredestein_Agrícola_Implementos_0056,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4467,False,0.987
BFGoodrich_Agrícola_Implementos_0072,Wanli_Agrícola_Implementos_0022,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4592,False,0.805
BFGoodrich_Agrícola_Implementos_0072,Wanli_Agrícola_Implementos_0025,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4669,False,0.929
BFGoodrich_Agrícola_Implementos_0072,Wanli_Agrícola_Implementos_0061,Agrícola_|_Implementos_Community_01,Traffic Driver,0.459,False,0.966
BFGoodrich_Agrícola_Implementos_0072,Wanli_Agrícola_Implementos_0065,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4975,False,0.949
BFGoodrich_Agrícola_Implementos_0072,Westlake_Agrícola_Implementos_0026,Agrícola_|_Implementos_Community_01,Traffic Driver,0.43,False,0.925
BFGoodrich_Agrícola_Implementos_0072,Yokohama_Agrícola_Implementos_0039,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4687,False,0.94
BFGoodrich_Agrícola_Implementos_0072,Yokohama_Agrícola_Implementos_0041,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4606,False,0.946
Continental_Agrícola_Implementos_0040,BFGoodrich_Agrícola_Implementos_0069,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4574,False,0.91
Continental_Agrícola_Implementos_0040,BFGoodrich_Agrícola_Implementos_0072,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4679,False,0.977
Continental_Agrícola_Implementos_0040,Cooper Tires_Agrícola_Implementos_0031,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4977,False,0.93
Continental_Agrícola_Implementos_0040,Dunlop_Agrícola_Implementos_0009,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4921,True,0.942
Continental_Agrícola_Implementos_0040,Dunlop_Agrícola_Implementos_0057,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5066,False,0.999
Continental_Agrícola_Implementos_0040,Fulda_Agrícola_Implementos_0017,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4574,False,0.89
Continental_Agrícola_Implementos_0040,Fulda_Agrícola_Implementos_0048,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5298,True,0.952
Continental_Agrícola_Implementos_0040,General Tire_Agrícola_Implementos_0075,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.491,False,0.946
Continental_Agrícola_Implementos_0040,Hankook_Agrícola_Implementos_0024,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4689,False,0.838
Continental_Agrícola_Implementos_0040,Hankook_Agrícola_Implementos_0046,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.565,True,0.946
Continental_Agrícola_Implementos_0040,Hankook_Agrícola_Implementos_0049,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5357,False,0.994
Continental_Agrícola_Implementos_0040,Kumho_Agrícola_Implementos_0005,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4496,False,0.903
Continental_Agrícola_Implementos_0040,Linglong_Agrícola_Implementos_0053,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4971,False,0.972
Continental_Agrícola_Implementos_0040,Michelin_Agrícola_Implementos_0037,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4568,False,0.964
Continental_Agrícola_Implementos_0040,Michelin_Agrícola_Implementos_0038,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4907,True,0.961
Continental_Agrícola_Implementos_0040,Michelin_Agrícola_Implementos_0066,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4865,False,0.994
Continental_Agrícola_Implementos_0040,Nexen_Agrícola_Implementos_0002,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4771,False,0.906
Continental_Agrícola_Implementos_0040,Nexen_Agrícola_Implementos_0045,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4459,False,0.938
Continental_Agrícola_Implementos_0040,Nokian_Agrícola_Implementos_0014,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4583,False,0.942
Continental_Agrícola_Implementos_0040,Nokian_Agrícola_Implementos_0067,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.537,True,0.853
Continental_Agrícola_Implementos_0040,Nokian_Agrícola_Implementos_0078,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5263,True,0.967
Continental_Agrícola_Implementos_0040,Pirelli_Agrícola_Implementos_0029,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4991,False,0.965
Continental_Agrícola_Implementos_0040,Pirelli_Agrícola_Implementos_0059,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4604,False,0.891
Continental_Agrícola_Implementos_0040,Toyo Tires_Agrícola_Implementos_0033,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4892,False,0.978
Continental_Agrícola_Implementos_0040,Tracmax_Agrícola_Implementos_0015,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4802,False,0.999
Continental_Agrícola_Implementos_0040,Uniroyal_Agrícola_Implementos_0019,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4959,False,0.978
Continental_Agrícola_Implementos_0040,Uniroyal_Agrícola_Implementos_0074,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5164,True,0.947
Continental_Agrícola_Implementos_0040,Vredestein_Agrícola_Implementos_0030,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4849,False,0.938
Continental_Agrícola_Implementos_0040,Vredestein_Agrícola_Implementos_0044,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4622,False,0.98
Continental_Agrícola_Implementos_0040,Vredestein_Agrícola_Implementos_0056,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5009,True,0.964
Continental_Agrícola_Implementos_0040,Wanli_Agrícola_Implementos_0022,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4692,False,0.786
Continental_Agrícola_Implementos_0040,Wanli_Agrícola_Implementos_0025,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4851,False,0.951
Continental_Agrícola_Implementos_0040,Wanli_Agrícola_Implementos_0061,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4683,False,0.943
Continental_Agrícola_Implementos_0040,Wanli_Agrícola_Implementos_0065,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5069,False,0.926
Continental_Agrícola_Implementos_0040,Westlake_Agrícola_Implementos_0026,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4932,True,0.947
Continental_Agrícola_Implementos_0040,Yokohama_Agrícola_Implementos_0039,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5231,True,0.918
Continental_Agrícola_Implementos_0040,Yokohama_Agrícola_Implementos_0041,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4699,False,0.924
Cooper Tires_Agrícola_Implementos_0031,BFGoodrich_Agrícola_Implementos_0069,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5009,True,0.978
Cooper Tires_Agrícola_Implementos_0031,BFGoodrich_Agrícola_Implementos_0072,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4929,True,0.952
Cooper Tires_Agrícola_Implementos_0031,Continental_Agrícola_Implementos_0040,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4558,False,0.93
Cooper Tires_Agrícola_Implementos_0031,Dunlop_Agrícola_Implementos_0009,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4407,False,0.987
Cooper Tires_Agrícola_Implementos_0031,Dunlop_Agrícola_Implementos_0057,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4775,False,0.929
Cooper Tires_Agrícola_Implementos_0031,Fulda_Agrícola_Implementos_0017,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4556,False,0.957
Cooper Tires_Agrícola_Implementos_0031,Fulda_Agrícola_Implementos_0048,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4747,False,0.977
Cooper Tires_Agrícola_Implementos_0031,General Tire_Agrícola_Implementos_0075,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4833,False,0.983
Cooper Tires_Agrícola_Implementos_0031,Hankook_Agrícola_Implementos_0024,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4663,False,0.901
Cooper Tires_Agrícola_Implementos_0031,Hankook_Agrícola_Implementos_0046,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5124,False,0.983
Cooper Tires_Agrícola_Implementos_0031,Hankook_Agrícola_Implementos_0049,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5088,False,0.936
Cooper Tires_Agrícola_Implementos_0031,Kumho_Agrícola_Implementos_0005,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4218,False,0.84
Cooper Tires_Agrícola_Implementos_0031,Linglong_Agrícola_Implementos_0053,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4684,False,0.905
Cooper Tires_Agrícola_Implementos_0031,Michelin_Agrícola_Implementos_0037,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4417,False,0.965
Cooper Tires_Agrícola_Implementos_0031,Michelin_Agrícola_Implementos_0038,Agrícola_|_Implementos_Community_01,Traffic Driver,0.417,False,0.894
Cooper Tires_Agrícola_Implementos_0031,Michelin_Agrícola_Implementos_0066,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4574,False,0.924
Cooper Tires_Agrícola_Implementos_0031,Nexen_Agrícola_Implementos_0002,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4492,False,0.843
Cooper Tires_Agrícola_Implementos_0031,Nexen_Agrícola_Implementos_0045,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4866,True,0.992
Cooper Tires_Agrícola_Implementos_0031,Nokian_Agrícola_Implementos_0014,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4299,False,0.876
Cooper Tires_Agrícola_Implementos_0031,Nokian_Agrícola_Implementos_0067,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4896,False,0.917
Cooper Tires_Agrícola_Implementos_0031,Nokian_Agrícola_Implementos_0078,Agrícola_|_Implementos_Community_01,Traffic Driver,0.465,False,0.962
Cooper Tires_Agrícola_Implementos_0031,Pirelli_Agrícola_Implementos_0029,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4837,False,0.964
Cooper Tires_Agrícola_Implementos_0031,Pirelli_Agrícola_Implementos_0059,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5036,True,0.958
Cooper Tires_Agrícola_Implementos_0031,Toyo Tires_Agrícola_Implementos_0033,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4685,False,0.951
Cooper Tires_Agrícola_Implementos_0031,Tracmax_Agrícola_Implementos_0015,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4516,False,0.931
Cooper Tires_Agrícola_Implementos_0031,Uniroyal_Agrícola_Implementos_0019,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5203,True,0.951
Cooper Tires_Agrícola_Implementos_0031,Uniroyal_Agrícola_Implementos_0074,Agrícola_|_Implementos_Community_01,Traffic Driver,0.443,False,0.881
Cooper Tires_Agrícola_Implementos_0031,Vredestein_Agrícola_Implementos_0030,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4566,False,0.873
Cooper Tires_Agrícola_Implementos_0031,Vredestein_Agrícola_Implementos_0044,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4784,True,0.911
Cooper Tires_Agrícola_Implementos_0031,Vredestein_Agrícola_Implementos_0056,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4409,False,0.965
Cooper Tires_Agrícola_Implementos_0031,Wanli_Agrícola_Implementos_0022,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4658,False,0.845
Cooper Tires_Agrícola_Implementos_0031,Wanli_Agrícola_Implementos_0025,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4566,False,0.885
Cooper Tires_Agrícola_Implementos_0031,Wanli_Agrícola_Implementos_0061,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4618,False,0.986
Cooper Tires_Agrícola_Implementos_0031,Wanli_Agrícola_Implementos_0065,Agrícola_|_Implementos_Community_01,Traffic Driver,0.5056,False,0.996
Cooper Tires_Agrícola_Implementos_0031,Westlake_Agrícola_Implementos_0026,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4197,False,0.881
Cooper Tires_Agrícola_Implementos_0031,Yokohama_Agrícola_Implementos_0039,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4767,False,0.987
Cooper Tires_Agrícola_Implementos_0031,Yokohama_Agrícola_Implementos_0041,Agrícola_|_Implementos_Community_01,Traffic Driver,0.4686,False,0.994
Dunlop_Agrícola_Implementos_0009,BFGoodrich_Agrícola_Implementos_0069,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4633,False,0.965
Dunlop_Agrícola_Implementos_0009,BFGoodrich_Agrícola_Implementos_0072,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4604,False,0.965
Dunlop_Agrícola_Implementos_0009,Continental_Agrícola_Implementos_0040,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5132,True,0.942
Dunlop_Agrícola_Implementos_0009,Cooper Tires_Agrícola_Implementos_0031,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5038,False,0.987
Dunlop_Agrícola_Implementos_0009,Dunlop_Agrícola_Implementos_0057,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4899,False,0.941
Dunlop_Agrícola_Implementos_0009,Fulda_Agrícola_Implementos_0017,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.463,False,0.945
Dunlop_Agrícola_Implementos_0009,Fulda_Agrícola_Implementos_0048,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5323,True,0.99
Dunlop_Agrícola_Implementos_0009,General Tire_Agrícola_Implementos_0075,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4958,False,0.996
Dunlop_Agrícola_Implementos_0009,Hankook_Agrícola_Implementos_0024,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4739,False,0.89
Dunlop_Agrícola_Implementos_0009,Hankook_Agrícola_Implementos_0046,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5699,True,0.997
Dunlop_Agrícola_Implementos_0009,Hankook_Agrícola_Implementos_0049,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5212,False,0.948
Dunlop_Agrícola_Implementos_0009,Kumho_Agrícola_Implementos_0005,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.434,False,0.851
Dunlop_Agrícola_Implementos_0009,Linglong_Agrícola_Implementos_0053,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4807,False,0.917
Dunlop_Agrícola_Implementos_0009,Michelin_Agrícola_Implementos_0037,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4542,False,0.978
Dunlop_Agrícola_Implementos_0009,Michelin_Agrícola_Implementos_0038,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4744,True,0.906
Dunlop_Agrícola_Implementos_0009,Michelin_Agrícola_Implementos_0066,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4698,False,0.936
Dunlop_Agrícola_Implementos_0009,Nexen_Agrícola_Implementos_0002,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4614,False,0.854
Dunlop_Agrícola_Implementos_0009,Nexen_Agrícola_Implementos_0045,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4521,False,0.995
Dunlop_Agrícola_Implementos_0009,Nokian_Agrícola_Implementos_0014,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4422,False,0.887
Dunlop_Agrícola_Implementos_0009,Nokian_Agrícola_Implementos_0067,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5421,True,0.905
Dunlop_Agrícola_Implementos_0009,Nokian_Agrícola_Implementos_0078,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5225,True,0.975
Dunlop_Agrícola_Implementos_0009,Pirelli_Agrícola_Implementos_0029,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4962,False,0.977
Dunlop_Agrícola_Implementos_0009,Pirelli_Agrícola_Implementos_0059,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.466,False,0.945
Dunlop_Agrícola_Implementos_0009,Toyo Tires_Agrícola_Implementos_0033,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.481,False,0.963
Dunlop_Agrícola_Implementos_0009,Tracmax_Agrícola_Implementos_0015,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.464,False,0.944
Dunlop_Agrícola_Implementos_0009,Uniroyal_Agrícola_Implementos_0019,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4877,False,0.963
Dunlop_Agrícola_Implementos_0009,Uniroyal_Agrícola_Implementos_0074,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.5003,True,0.893
Dunlop_Agrícola_Implementos_0009,Vredestein_Agrícola_Implementos_0030,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4688,False,0.884
Dunlop_Agrícola_Implementos_0009,Vredestein_Agrícola_Implementos_0044,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4457,False,0.924
Dunlop_Agrícola_Implementos_0009,Vredestein_Agrícola_Implementos_0056,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4985,True,0.978
Dunlop_Agrícola_Implementos_0009,Wanli_Agrícola_Implementos_0022,Agrícola_|_Implementos_Community_01,Competitive Fighter,0.4736,False,0.834
